-40.2127	30.4046
-42.9385	69.6086
-42.5574	72.0862
-0.0433623	-42.7336
-4.1602	-42.3791
-0.408029	0.0896203
-1.86805	-0.159569
0.431966	1.33857
4.46415	2.00431
-6.52323	0.0712001
-0.363449	6.41684
2.92203	-3.07608
-6.07819	-3.16001
2.4816	2.07758
-1.8734	-6.74442
4.1333	2.54358
18.254	-13.3753
-4.54541	7.29881
15.0309	6.53943
-0.981716	3.45125
22.5457	6.86905
28.9737	3.57825
-9.30052	4.39734
-22.5014	28.4448
4.80341	-1.13649
10.6229	-11.1217
-9.7236	3.71455
-33.9915	26.5077
9.79769	-13.3628
-18.636	-22.2394
1.75089	-2.59338
4.13395	-21.6719
-0.430182	1.06091
38.6893	-9.35647
-10.3504	-1.04498
-35.8066	45.898
19.6323	-3.51699
-58.0377	-36.4217
15.0946	23.2768
146.47	-69.9433
-63.1435	13.2201
-62.8453	144.055
-70.2985	147.497
9.19685	-63.3007
-16.0737	-74.9476
6.14216	3.1226
-13.831	-16.6067
-1.08989	5.80917
34.0051	-8.52781
-16.5664	-0.178974
-15.6746	35.2929
6.83237	-19.0815
-43.8078	-13.1054
17.9614	3.57478
15.3886	-37.0334
-4.64918	21.1545
29.1331	19.5947
-18.7366	-5.50756
-4.32856	35.0929
0.624463	-19.0159
-11.6709	-5.13239
-4.71558	4.84834
6.39091	2.40682
-19.421	-5.49185
6.7886	6.2288
26.3165	-16.3093
-8.55184	7.74725
0.927129	26.3889
-1.99037	-9.43068
-34.6827	3.71243
7.99071	-2.17275
29.6911	-31.0483
-6.98418	1.18562
21.115	5.10592
6.86184	1.67981
-8.44384	-0.187739
14.4001	2.44092
-90.5903	-13.0839
18.473	13.7222
167.345	-91.8113
-68.9307	19.506
-68.8726	166.433
-71.6013	158.885
5.08865	-68.3505
-11.9863	-69.8415
10.2709	10.9741
12.8962	-23.1965
-2.27511	7.03374
41.6844	-11.5302
-15.4979	-5.26628
-31.8406	35.8878
9.39338	-14.6696
-3.20932	-29.6952
15.5515	10.5879
-27.2258	-16.54
5.8591	13.6487
65.4114	-29.1879
-25.0435	3.93244
-28.8317	60.813
8.70197	-24.8349
4.55343	-42.1979
-3.61155	7.21955
6.73921	8.47265
12.5537	-0.877895
-2.06157	7.22071
-23.5057	19.3206
8.9623	6.9516
71.4486	-31.0814
-20.3757	3.79545
-70.2427	58.4464
11.9369	-23.4354
34.1703	-57.2083
-12.3249	12.2859
-15.9969	52.2558
-4.11872	-17.482
-15.9633	8.03373
16.1595	1.86518
-69.9434	-17.1905
13.5976	20.8992
130.287	-62.9186
-57.202	16.7716
-58.1664	129.55
-55.7208	136.308
7.81547	-60.1226
-5.52406	-70.6413
2.75478	2.6418
-19.4693	-3.87583
-1.92484	4.28956
29.703	-1.41347
-18.0889	-6.18811
-27.168	41.2506
8.4556	-17.78
-24.198	-11.1517
7.58548	9.92359
14.4014	-6.38737
-1.48102	17.6202
51.8544	10.743
-24.221	2.67124
-29.7893	55.3304
2.67983	-26.4358
-3.04129	-23.749
1.49978	1.87662
5.64375	3.80651
-11.7609	1.85189
11.0654	10.2513
19.5913	-21.3125
-1.92953	6.61201
8.66349	-1.4469
-2.6304	0.771292
-16.1928	6.15234
8.28244	-3.91914
37.2921	-31.0088
-17.5427	10.9012
-1.5182	47.1077
-4.07331	-24.5096
-22.0811	13.4565
14.6512	3.96552
-64.7944	-9.74537
15.6665	16.911
129.215	-68.583
-56.734	15.0591
-58.411	134.151
-63.8307	133.854
5.46691	-59.1123
-15.404	-66.1543
8.45453	6.93345
10.9101	-20.1562
-4.9235	5.85931
22.8167	5.4569
-17.2316	-7.48281
-27.5804	31.9249
11.7689	-17.1901
-15.6153	-17.9374
3.54249	9.92983
-17.2768	5.62009
5.4693	11.0528
63.9986	-17.3463
-21.5274	3.3479
-20.8537	49.469
5.26264	-19.2313
-5.3382	-17.7874
-2.5005	2.68015
3.89096	5.47367
6.40362	-3.52503
4.05309	5.9
14.2262	-3.90239
-3.34366	5.05046
16.0149	6.24827
-6.14498	-0.866735
-26.5792	16.1617
8.46168	-5.42017
30.8301	-32.4339
-14.8021	10.4365
-13.5939	40.617
5.405	-26.863
6.12825	-7.44749
2.35546	4.74119
-95.8931	17.9008
28.9449	2.23874
127.211	-107.316
-51.2047	20.9912
-47.2279	122.33
-49.5285	119.97
5.67902	-43.2435
-10.9554	-53.5471
6.81782	2.48223
3.01409	-16.7186
-1.49654	-0.769921
-1.21069	-0.386541
-7.37503	-6.12639
-25.033	13.3815
5.13943	-10.723
-11.6257	-17.9722
13.5418	6.26066
-5.05039	-16.9357
-2.52621	13.4625
33.4212	-3.17921
-13.7627	-2.88914
-23.7257	29.0956
5.33598	-14.9875
4.00433	-16.3114
8.48498	14.576
3.76893	4.09289
-15.004	-8.56412
2.55847	3.80436
2.21934	-7.36756
-3.35541	-2.67371
-12.5645	4.95113
5.91775	-3.40173
-13.4873	-9.85606
4.25662	4.26444
32.6342	-18.4388
-16.0808	3.6968
-4.65741	32.6776
6.16747	-10.538
2.8465	-5.63738
-0.131121	-0.33529
-104.015	18.9979
29.1215	-3.84664
118.965	-109.562
-45.711	23.6008
-45.6924	121.906
-51.2417	123.091
2.47049	-46.9024
-17.3704	-46.4612
7.00909	2.26114
12.1877	-17.9928
-6.01733	6.59296
15.0505	7.60736
-4.99278	-4.83522
9.6209	10.4399
3.34469	-2.00903
-5.57041	-3.88004
9.71787	5.1885
-2.809	-19.9274
6.47267	0.324929
23.7897	-22.9109
-8.78313	5.4359
-1.03528	27.9983
-8.50722	-9.88671
-0.551557	16.558
33.4126	1.49529
-9.52532	2.47448
-31.4295	33.3115
12.5975	-2.5474
26.5205	-26.2252
-9.19389	11.5195
-6.52819	25.804
4.99527	-3.51429
19.0361	-15.0482
-10.5622	3.47522
21.3416	15.9189
-8.71527	-1.41362
-27.0726	31.2204
2.72758	-4.48798
3.44459	-13.0474
14.1217	-0.0716868
-68.8426	-12.4994
20.8846	16.3197
150.512	-88.9619
-57.0395	17.1993
-50.3452	131.91
-61.3357	127.854
5.58452	-57.9575
-22.5471	-65.3497
7.64789	4.49052
15.9317	-20.5501
-9.25384	7.59481
13.1035	19.1119
-14.0448	-12.6964
-34.6062	24.2734
14.4111	-15.6301
-1.92861	-34.1817
8.22194	14.4778
-21.5274	1.66819
5.39617	9.74422
56.7188	-28.7851
-19.4594	3.39891
-21.2726	45.1004
2.94837	-20.1611
-19.6493	-19.4948
